Field_1,WEEK,WEEK_STARTING,WEEKLY ENPLANEMENTS,ORDER,WEEKLY_ENPLANEMENTS2
87,88,"Sep 01, 2020",4931128,69,
88,89,"Sep 08, 2020",4941808,69,
89,90,"Sep 15, 2020",4742261,69,
90,91,"Sep 22, 2020",4672608,69,
91,92,"Sep 29, 2020",4566195,69,
92,93,"Oct 06, 2020",6997989,69,
93,94,"Oct 13, 2020",7145767,69,
94,95,"Oct 20, 2020",7099136,69,
95,96,"Oct 27, 2020",6784109,69,
96,97,"Nov 03, 2020",6888241,69,
97,98,"Nov 10, 2020",6886665,69,
98,99,"Nov 17, 2020",6502345,69,
99,100,"Nov 24, 2020",6016749,69,
100,101,"Dec 01, 2020",5872898,69,
101,102,"Dec 08, 2020",5627109,69,
102,103,"Dec 15, 2020",5722088,69,
103,104,"Dec 22, 2020",4980400,69,
0,1,"Jan 01, 2019",11231295,70,11231295
1,2,"Jan 08, 2019",11388166,70,11388166
2,3,"Jan 15, 2019",11761584,70,11761584
3,4,"Jan 22, 2019",12054677,70,12054677
4,5,"Jan 29, 2019",11598279,70,11598279
5,6,"Feb 05, 2019",13428399,70,13428399
6,7,"Feb 12, 2019",13690390,70,13690390
7,8,"Feb 19, 2019",14236064,70,14236064
8,9,"Feb 26, 2019",14324147,70,14324147
9,10,"Mar 05, 2019",17473008,70,17473008
10,11,"Mar 12, 2019",17955725,70,17955725
11,12,"Mar 19, 2019",17538236,70,17538236
12,13,"Mar 26, 2019",17267031,70,17267031
13,14,"Apr 02, 2019",13137411,70,13137411
14,15,"Apr 09, 2019",13554127,70,13554127
15,16,"Apr 16, 2019",13032601,70,13032601
16,17,"Apr 23, 2019",13436586,70,13436586
17,18,"Apr 30, 2019",13777275,70,13777275
18,19,"May 07, 2019",17662448,70,17662448
19,20,"May 14, 2019",18094474,70,18094474
20,21,"May 21, 2019",17414930,70,17414930
21,22,"May 28, 2019",18194149,70,18194149
22,23,"Jun 04, 2019",18104387,70,18104387
23,24,"Jun 11, 2019",18321170,70,18321170
24,25,"Jun 18, 2019",18624071,70,18624071
25,26,"Jun 25, 2019",17741372,70,17741372
26,27,"Jul 02, 2019",13836482,70,13836482
27,28,"Jul 09, 2019",15338763,70,15338763
28,29,"Jul 16, 2019",15570231,70,15570231
29,30,"Jul 23, 2019",15205399,70,15205399
30,31,"Jul 30, 2019",15333126,70,15333126
31,32,"Aug 06, 2019",18483701,70,18483701
32,33,"Aug 13, 2019",18393692,70,18393692
33,34,"Aug 20, 2019",18386497,70,18386497
34,35,"Aug 27, 2019",17454110,70,17454110
35,36,"Sep 03, 2019",15776335,70,15776335
36,37,"Sep 10, 2019",16512127,70,16512127
37,38,"Sep 17, 2019",16559505,70,16559505
38,39,"Sep 24, 2019",15133034,70,15133034
39,40,"Oct 01, 2019",15962941,70,15962941
40,41,"Oct 08, 2019",14112240,70,14112240
41,42,"Oct 15, 2019",14049447,70,14049447
42,43,"Oct 22, 2019",13308128,70,13308128
43,44,"Oct 29, 2019",12489245,70,12489245
44,45,"Nov 05, 2019",16975283,70,16975283
45,46,"Nov 12, 2019",16579586,70,16579586
46,47,"Nov 19, 2019",15990755,70,15990755
47,48,"Nov 26, 2019",15271377,70,15271377
48,49,"Dec 03, 2019",15406031,70,15406031
49,50,"Dec 10, 2019",15219673,70,15219673
50,51,"Dec 17, 2019",15436205,70,15436205
51,52,"Dec 24, 2019",11947567,70,11947567
52,53,"Dec 31, 2019",11709524,70,11709524
53,54,"Jan 07, 2020",15678848,70,15678848
54,55,"Jan 14, 2020",15717139,70,15717139
55,56,"Jan 21, 2020",15510993,70,15510993
56,57,"Jan 28, 2020",14704020,70,14704020
57,58,"Feb 04, 2020",15622940,70,15622940
58,59,"Feb 11, 2020",15633051,70,15633051
59,60,"Feb 18, 2020",15607773,70,15607773
60,61,"Feb 25, 2020",12986236,70,12986236
61,62,"Mar 03, 2020",11743057,70,11743057
62,63,"Mar 10, 2020",10010525,70,10010525
63,64,"Mar 17, 2020",5801695,70,5801695
64,65,"Mar 24, 2020",3741609,70,3741609
65,66,"Mar 31, 2020",3114114,70,3114114
66,67,"Apr 07, 2020",670239,70,670239
67,68,"Apr 14, 2020",683551,70,683551
68,69,"Apr 21, 2020",731575,70,731575
69,70,"Apr 28, 2020",791635,70,791635
70,71,"May 05, 2020",1766309,70,
71,72,"May 12, 2020",1899899,70,
72,73,"May 19, 2020",1977067,70,
73,74,"May 26, 2020",2217724,70,
74,75,"Jun 02, 2020",3154688,70,
75,76,"Jun 09, 2020",3218990,70,
76,77,"Jun 16, 2020",3223705,70,
77,78,"Jun 23, 2020",3286039,70,
78,79,"Jun 30, 2020",3248578,70,
79,80,"Jul 07, 2020",5918477,70,
80,81,"Jul 14, 2020",5783906,70,
81,82,"Jul 21, 2020",5601257,70,
82,83,"Jul 28, 2020",5575360,70,
83,84,"Aug 04, 2020",5915960,70,
84,85,"Aug 11, 2020",6000023,70,
85,86,"Aug 18, 2020",5959957,70,
86,87,"Aug 25, 2020",6034060,70,
87,88,"Sep 01, 2020",4931128,70,
88,89,"Sep 08, 2020",4941808,70,
89,90,"Sep 15, 2020",4742261,70,
90,91,"Sep 22, 2020",4672608,70,
91,92,"Sep 29, 2020",4566195,70,
92,93,"Oct 06, 2020",6997989,70,
93,94,"Oct 13, 2020",7145767,70,
94,95,"Oct 20, 2020",7099136,70,
95,96,"Oct 27, 2020",6784109,70,
96,97,"Nov 03, 2020",6888241,70,
97,98,"Nov 10, 2020",6886665,70,
98,99,"Nov 17, 2020",6502345,70,
99,100,"Nov 24, 2020",6016749,70,
100,101,"Dec 01, 2020",5872898,70,
101,102,"Dec 08, 2020",5627109,70,
102,103,"Dec 15, 2020",5722088,70,
103,104,"Dec 22, 2020",4980400,70,
0,1,"Jan 01, 2019",11231295,71,11231295
1,2,"Jan 08, 2019",11388166,71,11388166
2,3,"Jan 15, 2019",11761584,71,11761584
3,4,"Jan 22, 2019",12054677,71,12054677
4,5,"Jan 29, 2019",11598279,71,11598279
5,6,"Feb 05, 2019",13428399,71,13428399
6,7,"Feb 12, 2019",13690390,71,13690390
7,8,"Feb 19, 2019",14236064,71,14236064
8,9,"Feb 26, 2019",14324147,71,14324147
9,10,"Mar 05, 2019",17473008,71,17473008
10,11,"Mar 12, 2019",17955725,71,17955725
11,12,"Mar 19, 2019",17538236,71,17538236
12,13,"Mar 26, 2019",17267031,71,17267031
13,14,"Apr 02, 2019",13137411,71,13137411
14,15,"Apr 09, 2019",13554127,71,13554127
15,16,"Apr 16, 2019",13032601,71,13032601
16,17,"Apr 23, 2019",13436586,71,13436586
17,18,"Apr 30, 2019",13777275,71,13777275
18,19,"May 07, 2019",17662448,71,17662448
19,20,"May 14, 2019",18094474,71,18094474
20,21,"May 21, 2019",17414930,71,17414930
21,22,"May 28, 2019",18194149,71,18194149
22,23,"Jun 04, 2019",18104387,71,18104387
23,24,"Jun 11, 2019",18321170,71,18321170
24,25,"Jun 18, 2019",18624071,71,18624071
25,26,"Jun 25, 2019",17741372,71,17741372
26,27,"Jul 02, 2019",13836482,71,13836482
27,28,"Jul 09, 2019",15338763,71,15338763
28,29,"Jul 16, 2019",15570231,71,15570231
29,30,"Jul 23, 2019",15205399,71,15205399
30,31,"Jul 30, 2019",15333126,71,15333126
31,32,"Aug 06, 2019",18483701,71,18483701
32,33,"Aug 13, 2019",18393692,71,18393692
33,34,"Aug 20, 2019",18386497,71,18386497
34,35,"Aug 27, 2019",17454110,71,17454110
35,36,"Sep 03, 2019",15776335,71,15776335
36,37,"Sep 10, 2019",16512127,71,16512127
37,38,"Sep 17, 2019",16559505,71,16559505
38,39,"Sep 24, 2019",15133034,71,15133034
39,40,"Oct 01, 2019",15962941,71,15962941
40,41,"Oct 08, 2019",14112240,71,14112240
41,42,"Oct 15, 2019",14049447,71,14049447
42,43,"Oct 22, 2019",13308128,71,13308128
43,44,"Oct 29, 2019",12489245,71,12489245
44,45,"Nov 05, 2019",16975283,71,16975283
45,46,"Nov 12, 2019",16579586,71,16579586
46,47,"Nov 19, 2019",15990755,71,15990755
47,48,"Nov 26, 2019",15271377,71,15271377
48,49,"Dec 03, 2019",15406031,71,15406031
49,50,"Dec 10, 2019",15219673,71,15219673
50,51,"Dec 17, 2019",15436205,71,15436205
51,52,"Dec 24, 2019",11947567,71,11947567
52,53,"Dec 31, 2019",11709524,71,11709524
53,54,"Jan 07, 2020",15678848,71,15678848
54,55,"Jan 14, 2020",15717139,71,15717139
55,56,"Jan 21, 2020",15510993,71,15510993
56,57,"Jan 28, 2020",14704020,71,14704020
57,58,"Feb 04, 2020",15622940,71,15622940
58,59,"Feb 11, 2020",15633051,71,15633051
59,60,"Feb 18, 2020",15607773,71,15607773
60,61,"Feb 25, 2020",12986236,71,12986236
61,62,"Mar 03, 2020",11743057,71,11743057
62,63,"Mar 10, 2020",10010525,71,10010525
63,64,"Mar 17, 2020",5801695,71,5801695
64,65,"Mar 24, 2020",3741609,71,3741609
65,66,"Mar 31, 2020",3114114,71,3114114
66,67,"Apr 07, 2020",670239,71,670239
67,68,"Apr 14, 2020",683551,71,683551
68,69,"Apr 21, 2020",731575,71,731575
69,70,"Apr 28, 2020",791635,71,791635
70,71,"May 05, 2020",1766309,71,1766309
71,72,"May 12, 2020",1899899,71,
72,73,"May 19, 2020",1977067,71,
73,74,"May 26, 2020",2217724,71,
74,75,"Jun 02, 2020",3154688,71,
75,76,"Jun 09, 2020",3218990,71,
76,77,"Jun 16, 2020",3223705,71,
77,78,"Jun 23, 2020",3286039,71,
78,79,"Jun 30, 2020",3248578,71,
79,80,"Jul 07, 2020",5918477,71,
80,81,"Jul 14, 2020",5783906,71,
81,82,"Jul 21, 2020",5601257,71,
82,83,"Jul 28, 2020",5575360,71,
83,84,"Aug 04, 2020",5915960,71,
84,85,"Aug 11, 2020",6000023,71,
85,86,"Aug 18, 2020",5959957,71,
86,87,"Aug 25, 2020",6034060,71,
87,88,"Sep 01, 2020",4931128,71,
88,89,"Sep 08, 2020",4941808,71,
89,90,"Sep 15, 2020",4742261,71,
90,91,"Sep 22, 2020",4672608,71,
91,92,"Sep 29, 2020",4566195,71,
92,93,"Oct 06, 2020",6997989,71,
93,94,"Oct 13, 2020",7145767,71,
94,95,"Oct 20, 2020",7099136,71,
95,96,"Oct 27, 2020",6784109,71,
96,97,"Nov 03, 2020",6888241,71,
97,98,"Nov 10, 2020",6886665,71,
98,99,"Nov 17, 2020",6502345,71,
99,100,"Nov 24, 2020",6016749,71,
100,101,"Dec 01, 2020",5872898,71,
101,102,"Dec 08, 2020",5627109,71,
102,103,"Dec 15, 2020",5722088,71,
103,104,"Dec 22, 2020",4980400,71,
0,1,"Jan 01, 2019",11231295,72,11231295
1,2,"Jan 08, 2019",11388166,72,11388166
2,3,"Jan 15, 2019",11761584,72,11761584
3,4,"Jan 22, 2019",12054677,72,12054677
4,5,"Jan 29, 2019",11598279,72,11598279
5,6,"Feb 05, 2019",13428399,72,13428399
6,7,"Feb 12, 2019",13690390,72,13690390
7,8,"Feb 19, 2019",14236064,72,14236064
8,9,"Feb 26, 2019",14324147,72,14324147
9,10,"Mar 05, 2019",17473008,72,17473008
10,11,"Mar 12, 2019",17955725,72,17955725
11,12,"Mar 19, 2019",17538236,72,17538236
12,13,"Mar 26, 2019",17267031,72,17267031
13,14,"Apr 02, 2019",13137411,72,13137411
14,15,"Apr 09, 2019",13554127,72,13554127
15,16,"Apr 16, 2019",13032601,72,13032601
16,17,"Apr 23, 2019",13436586,72,13436586
17,18,"Apr 30, 2019",13777275,72,13777275
18,19,"May 07, 2019",17662448,72,17662448
19,20,"May 14, 2019",18094474,72,18094474
20,21,"May 21, 2019",17414930,72,17414930
21,22,"May 28, 2019",18194149,72,18194149
22,23,"Jun 04, 2019",18104387,72,18104387
23,24,"Jun 11, 2019",18321170,72,18321170
24,25,"Jun 18, 2019",18624071,72,18624071
25,26,"Jun 25, 2019",17741372,72,17741372
26,27,"Jul 02, 2019",13836482,72,13836482
27,28,"Jul 09, 2019",15338763,72,15338763
28,29,"Jul 16, 2019",15570231,72,15570231
29,30,"Jul 23, 2019",15205399,72,15205399
30,31,"Jul 30, 2019",15333126,72,15333126
31,32,"Aug 06, 2019",18483701,72,18483701
32,33,"Aug 13, 2019",18393692,72,18393692
33,34,"Aug 20, 2019",18386497,72,18386497
34,35,"Aug 27, 2019",17454110,72,17454110
35,36,"Sep 03, 2019",15776335,72,15776335
36,37,"Sep 10, 2019",16512127,72,16512127
37,38,"Sep 17, 2019",16559505,72,16559505
38,39,"Sep 24, 2019",15133034,72,15133034
39,40,"Oct 01, 2019",15962941,72,15962941
40,41,"Oct 08, 2019",14112240,72,14112240
41,42,"Oct 15, 2019",14049447,72,14049447
42,43,"Oct 22, 2019",13308128,72,13308128
43,44,"Oct 29, 2019",12489245,72,12489245
44,45,"Nov 05, 2019",16975283,72,16975283
45,46,"Nov 12, 2019",16579586,72,16579586
46,47,"Nov 19, 2019",15990755,72,15990755
47,48,"Nov 26, 2019",15271377,72,15271377
48,49,"Dec 03, 2019",15406031,72,15406031
49,50,"Dec 10, 2019",15219673,72,15219673
50,51,"Dec 17, 2019",15436205,72,15436205
51,52,"Dec 24, 2019",11947567,72,11947567
52,53,"Dec 31, 2019",11709524,72,11709524
53,54,"Jan 07, 2020",15678848,72,15678848
54,55,"Jan 14, 2020",15717139,72,15717139
55,56,"Jan 21, 2020",15510993,72,15510993
56,57,"Jan 28, 2020",14704020,72,14704020
57,58,"Feb 04, 2020",15622940,72,15622940
58,59,"Feb 11, 2020",15633051,72,15633051
59,60,"Feb 18, 2020",15607773,72,15607773
60,61,"Feb 25, 2020",12986236,72,12986236
61,62,"Mar 03, 2020",11743057,72,11743057
62,63,"Mar 10, 2020",10010525,72,10010525
63,64,"Mar 17, 2020",5801695,72,5801695
64,65,"Mar 24, 2020",3741609,72,3741609
65,66,"Mar 31, 2020",3114114,72,3114114
66,67,"Apr 07, 2020",670239,72,670239
67,68,"Apr 14, 2020",683551,72,683551
68,69,"Apr 21, 2020",731575,72,731575
69,70,"Apr 28, 2020",791635,72,791635
70,71,"May 05, 2020",1766309,72,1766309
71,72,"May 12, 2020",1899899,72,1899899
72,73,"May 19, 2020",1977067,72,
73,74,"May 26, 2020",2217724,72,
74,75,"Jun 02, 2020",3154688,72,
75,76,"Jun 09, 2020",3218990,72,
76,77,"Jun 16, 2020",3223705,72,
77,78,"Jun 23, 2020",3286039,72,
78,79,"Jun 30, 2020",3248578,72,
79,80,"Jul 07, 2020",5918477,72,
80,81,"Jul 14, 2020",5783906,72,
81,82,"Jul 21, 2020",5601257,72,
82,83,"Jul 28, 2020",5575360,72,
83,84,"Aug 04, 2020",5915960,72,
84,85,"Aug 11, 2020",6000023,72,
85,86,"Aug 18, 2020",5959957,72,
86,87,"Aug 25, 2020",6034060,72,
87,88,"Sep 01, 2020",4931128,72,
88,89,"Sep 08, 2020",4941808,72,
89,90,"Sep 15, 2020",4742261,72,
90,91,"Sep 22, 2020",4672608,72,
91,92,"Sep 29, 2020",4566195,72,
92,93,"Oct 06, 2020",6997989,72,
93,94,"Oct 13, 2020",7145767,72,
94,95,"Oct 20, 2020",7099136,72,
95,96,"Oct 27, 2020",6784109,72,
96,97,"Nov 03, 2020",6888241,72,
97,98,"Nov 10, 2020",6886665,72,
98,99,"Nov 17, 2020",6502345,72,
99,100,"Nov 24, 2020",6016749,72,
100,101,"Dec 01, 2020",5872898,72,
101,102,"Dec 08, 2020",5627109,72,
102,103,"Dec 15, 2020",5722088,72,
103,104,"Dec 22, 2020",4980400,72,
0,1,"Jan 01, 2019",11231295,73,11231295
1,2,"Jan 08, 2019",11388166,73,11388166
2,3,"Jan 15, 2019",11761584,73,11761584
3,4,"Jan 22, 2019",12054677,73,12054677
4,5,"Jan 29, 2019",11598279,73,11598279
5,6,"Feb 05, 2019",13428399,73,13428399
6,7,"Feb 12, 2019",13690390,73,13690390
7,8,"Feb 19, 2019",14236064,73,14236064
8,9,"Feb 26, 2019",14324147,73,14324147
9,10,"Mar 05, 2019",17473008,73,17473008
10,11,"Mar 12, 2019",17955725,73,17955725
11,12,"Mar 19, 2019",17538236,73,17538236
12,13,"Mar 26, 2019",17267031,73,17267031
13,14,"Apr 02, 2019",13137411,73,13137411
14,15,"Apr 09, 2019",13554127,73,13554127
15,16,"Apr 16, 2019",13032601,73,13032601
16,17,"Apr 23, 2019",13436586,73,13436586
17,18,"Apr 30, 2019",13777275,73,13777275
18,19,"May 07, 2019",17662448,73,17662448
19,20,"May 14, 2019",18094474,73,18094474
20,21,"May 21, 2019",17414930,73,17414930
21,22,"May 28, 2019",18194149,73,18194149
22,23,"Jun 04, 2019",18104387,73,18104387
23,24,"Jun 11, 2019",18321170,73,18321170
24,25,"Jun 18, 2019",18624071,73,18624071
25,26,"Jun 25, 2019",17741372,73,17741372
26,27,"Jul 02, 2019",13836482,73,13836482
27,28,"Jul 09, 2019",15338763,73,15338763
28,29,"Jul 16, 2019",15570231,73,15570231
29,30,"Jul 23, 2019",15205399,73,15205399
30,31,"Jul 30, 2019",15333126,73,15333126
31,32,"Aug 06, 2019",18483701,73,18483701
32,33,"Aug 13, 2019",18393692,73,18393692
33,34,"Aug 20, 2019",18386497,73,18386497
34,35,"Aug 27, 2019",17454110,73,17454110
35,36,"Sep 03, 2019",15776335,73,15776335
36,37,"Sep 10, 2019",16512127,73,16512127
37,38,"Sep 17, 2019",16559505,73,16559505
38,39,"Sep 24, 2019",15133034,73,15133034
39,40,"Oct 01, 2019",15962941,73,15962941
40,41,"Oct 08, 2019",14112240,73,14112240
41,42,"Oct 15, 2019",14049447,73,14049447
42,43,"Oct 22, 2019",13308128,73,13308128
43,44,"Oct 29, 2019",12489245,73,12489245
44,45,"Nov 05, 2019",16975283,73,16975283
45,46,"Nov 12, 2019",16579586,73,16579586
46,47,"Nov 19, 2019",15990755,73,15990755
47,48,"Nov 26, 2019",15271377,73,15271377
48,49,"Dec 03, 2019",15406031,73,15406031
49,50,"Dec 10, 2019",15219673,73,15219673
50,51,"Dec 17, 2019",15436205,73,15436205
51,52,"Dec 24, 2019",11947567,73,11947567
52,53,"Dec 31, 2019",11709524,73,11709524
53,54,"Jan 07, 2020",15678848,73,15678848
54,55,"Jan 14, 2020",15717139,73,15717139
55,56,"Jan 21, 2020",15510993,73,15510993
56,57,"Jan 28, 2020",14704020,73,14704020
57,58,"Feb 04, 2020",15622940,73,15622940
58,59,"Feb 11, 2020",15633051,73,15633051
59,60,"Feb 18, 2020",15607773,73,15607773
60,61,"Feb 25, 2020",12986236,73,12986236
61,62,"Mar 03, 2020",11743057,73,11743057
62,63,"Mar 10, 2020",10010525,73,10010525
63,64,"Mar 17, 2020",5801695,73,5801695
64,65,"Mar 24, 2020",3741609,73,3741609
65,66,"Mar 31, 2020",3114114,73,3114114
66,67,"Apr 07, 2020",670239,73,670239
67,68,"Apr 14, 2020",683551,73,683551
68,69,"Apr 21, 2020",731575,73,731575
69,70,"Apr 28, 2020",791635,73,791635
70,71,"May 05, 2020",1766309,73,1766309
71,72,"May 12, 2020",1899899,73,1899899
72,73,"May 19, 2020",1977067,73,1977067
73,74,"May 26, 2020",2217724,73,
74,75,"Jun 02, 2020",3154688,73,
75,76,"Jun 09, 2020",3218990,73,
76,77,"Jun 16, 2020",3223705,73,
77,78,"Jun 23, 2020",3286039,73,
78,79,"Jun 30, 2020",3248578,73,
79,80,"Jul 07, 2020",5918477,73,
80,81,"Jul 14, 2020",5783906,73,
81,82,"Jul 21, 2020",5601257,73,
82,83,"Jul 28, 2020",5575360,73,
83,84,"Aug 04, 2020",5915960,73,
84,85,"Aug 11, 2020",6000023,73,
85,86,"Aug 18, 2020",5959957,73,
86,87,"Aug 25, 2020",6034060,73,
87,88,"Sep 01, 2020",4931128,73,
88,89,"Sep 08, 2020",4941808,73,
89,90,"Sep 15, 2020",4742261,73,
90,91,"Sep 22, 2020",4672608,73,
91,92,"Sep 29, 2020",4566195,73,
92,93,"Oct 06, 2020",6997989,73,
93,94,"Oct 13, 2020",7145767,73,
94,95,"Oct 20, 2020",7099136,73,
95,96,"Oct 27, 2020",6784109,73,
96,97,"Nov 03, 2020",6888241,73,
97,98,"Nov 10, 2020",6886665,73,
98,99,"Nov 17, 2020",6502345,73,
99,100,"Nov 24, 2020",6016749,73,
100,101,"Dec 01, 2020",5872898,73,
101,102,"Dec 08, 2020",5627109,73,
102,103,"Dec 15, 2020",5722088,73,
103,104,"Dec 22, 2020",4980400,73,
0,1,"Jan 01, 2019",11231295,74,11231295
1,2,"Jan 08, 2019",11388166,74,11388166
2,3,"Jan 15, 2019",11761584,74,11761584
3,4,"Jan 22, 2019",12054677,74,12054677
4,5,"Jan 29, 2019",11598279,74,11598279
5,6,"Feb 05, 2019",13428399,74,13428399
6,7,"Feb 12, 2019",13690390,74,13690390
7,8,"Feb 19, 2019",14236064,74,14236064
8,9,"Feb 26, 2019",14324147,74,14324147
9,10,"Mar 05, 2019",17473008,74,17473008
10,11,"Mar 12, 2019",17955725,74,17955725
11,12,"Mar 19, 2019",17538236,74,17538236
12,13,"Mar 26, 2019",17267031,74,17267031
13,14,"Apr 02, 2019",13137411,74,13137411
14,15,"Apr 09, 2019",13554127,74,13554127
15,16,"Apr 16, 2019",13032601,74,13032601
16,17,"Apr 23, 2019",13436586,74,13436586
17,18,"Apr 30, 2019",13777275,74,13777275
18,19,"May 07, 2019",17662448,74,17662448
19,20,"May 14, 2019",18094474,74,18094474
20,21,"May 21, 2019",17414930,74,17414930
21,22,"May 28, 2019",18194149,74,18194149
22,23,"Jun 04, 2019",18104387,74,18104387
23,24,"Jun 11, 2019",18321170,74,18321170
24,25,"Jun 18, 2019",18624071,74,18624071
25,26,"Jun 25, 2019",17741372,74,17741372
26,27,"Jul 02, 2019",13836482,74,13836482
27,28,"Jul 09, 2019",15338763,74,15338763
28,29,"Jul 16, 2019",15570231,74,15570231
29,30,"Jul 23, 2019",15205399,74,15205399
30,31,"Jul 30, 2019",15333126,74,15333126
31,32,"Aug 06, 2019",18483701,74,18483701
32,33,"Aug 13, 2019",18393692,74,18393692
33,34,"Aug 20, 2019",18386497,74,18386497
34,35,"Aug 27, 2019",17454110,74,17454110
35,36,"Sep 03, 2019",15776335,74,15776335
36,37,"Sep 10, 2019",16512127,74,16512127
37,38,"Sep 17, 2019",16559505,74,16559505
38,39,"Sep 24, 2019",15133034,74,15133034
39,40,"Oct 01, 2019",15962941,74,15962941
40,41,"Oct 08, 2019",14112240,74,14112240
41,42,"Oct 15, 2019",14049447,74,14049447
42,43,"Oct 22, 2019",13308128,74,13308128
43,44,"Oct 29, 2019",12489245,74,12489245
44,45,"Nov 05, 2019",16975283,74,16975283
45,46,"Nov 12, 2019",16579586,74,16579586
46,47,"Nov 19, 2019",15990755,74,15990755
47,48,"Nov 26, 2019",15271377,74,15271377
48,49,"Dec 03, 2019",15406031,74,15406031
49,50,"Dec 10, 2019",15219673,74,15219673
50,51,"Dec 17, 2019",15436205,74,15436205
51,52,"Dec 24, 2019",11947567,74,11947567
52,53,"Dec 31, 2019",11709524,74,11709524
53,54,"Jan 07, 2020",15678848,74,15678848
54,55,"Jan 14, 2020",15717139,74,15717139
55,56,"Jan 21, 2020",15510993,74,15510993
56,57,"Jan 28, 2020",14704020,74,14704020
57,58,"Feb 04, 2020",15622940,74,15622940
58,59,"Feb 11, 2020",15633051,74,15633051
59,60,"Feb 18, 2020",15607773,74,15607773
60,61,"Feb 25, 2020",12986236,74,12986236
61,62,"Mar 03, 2020",11743057,74,11743057
62,63,"Mar 10, 2020",10010525,74,10010525
63,64,"Mar 17, 2020",5801695,74,5801695
64,65,"Mar 24, 2020",3741609,74,3741609
65,66,"Mar 31, 2020",3114114,74,3114114
66,67,"Apr 07, 2020",670239,74,670239
67,68,"Apr 14, 2020",683551,74,683551
68,69,"Apr 21, 2020",731575,74,731575
69,70,"Apr 28, 2020",791635,74,791635
70,71,"May 05, 2020",1766309,74,1766309
71,72,"May 12, 2020",1899899,74,1899899
72,73,"May 19, 2020",1977067,74,1977067
73,74,"May 26, 2020",2217724,74,2217724
74,75,"Jun 02, 2020",3154688,74,
75,76,"Jun 09, 2020",3218990,74,
76,77,"Jun 16, 2020",3223705,74,
77,78,"Jun 23, 2020",3286039,74,
78,79,"Jun 30, 2020",3248578,74,
79,80,"Jul 07, 2020",5918477,74,
80,81,"Jul 14, 2020",5783906,74,
81,82,"Jul 21, 2020",5601257,74,
82,83,"Jul 28, 2020",5575360,74,
83,84,"Aug 04, 2020",5915960,74,
84,85,"Aug 11, 2020",6000023,74,
85,86,"Aug 18, 2020",5959957,74,
86,87,"Aug 25, 2020",6034060,74,
87,88,"Sep 01, 2020",4931128,74,
88,89,"Sep 08, 2020",4941808,74,
89,90,"Sep 15, 2020",4742261,74,
90,91,"Sep 22, 2020",4672608,74,
91,92,"Sep 29, 2020",4566195,74,
92,93,"Oct 06, 2020",6997989,74,
93,94,"Oct 13, 2020",7145767,74,
94,95,"Oct 20, 2020",7099136,74,
95,96,"Oct 27, 2020",6784109,74,
96,97,"Nov 03, 2020",6888241,74,
97,98,"Nov 10, 2020",6886665,74,
98,99,"Nov 17, 2020",6502345,74,
99,100,"Nov 24, 2020",6016749,74,
100,101,"Dec 01, 2020",5872898,74,
101,102,"Dec 08, 2020",5627109,74,
102,103,"Dec 15, 2020",5722088,74,
103,104,"Dec 22, 2020",4980400,74,
0,1,"Jan 01, 2019",11231295,75,11231295
1,2,"Jan 08, 2019",11388166,75,11388166
2,3,"Jan 15, 2019",11761584,75,11761584
3,4,"Jan 22, 2019",12054677,75,12054677
4,5,"Jan 29, 2019",11598279,75,11598279
5,6,"Feb 05, 2019",13428399,75,13428399
6,7,"Feb 12, 2019",13690390,75,13690390
7,8,"Feb 19, 2019",14236064,75,14236064
8,9,"Feb 26, 2019",14324147,75,14324147
9,10,"Mar 05, 2019",17473008,75,17473008
10,11,"Mar 12, 2019",17955725,75,17955725
