STORE_ID,LONGITUDE,LATITUDE,WEEK,MONTH,YEAR,GPS ENPLANEMENTS,TRUE MONTHLY ENPLANED,WEEKLY ENPLANEMENTS,WEEKLY ADJUSTMENT
DIK,-102.797972233559,46.7985389919858,86,8,2020,441.49,23910000,5959957,25.97
DLG,-158.508555517857,59.0435397514483,86,8,2020,51.94,23910000,5959957,25.97
DLH,-92.1954385065523,46.841777481877,86,8,2020,3272.22,23910000,5959957,25.97
DRO,-107.750835517116,37.1571991707529,86,8,2020,1428.35,23910000,5959957,25.97
DSM,-93.6626208597924,41.5324750041745,86,8,2020,9427.11,23910000,5959957,25.97
DTW,-83.3525536145349,42.2173906484169,86,8,2020,65522.31,23910000,5959957,25.97
DUT,-166.543232038861,53.8978056605248,86,8,2020,25.97,23910000,5959957,25.97
EAT,-120.209886034839,47.3985152895574,86,8,2020,805.07,23910000,5959957,25.97
EAU,-91.4835613011427,44.8651883801708,86,8,2020,493.43,23910000,5959957,25.97
ECP,-85.7924357195263,30.3539108880077,86,8,2020,7687.12,23910000,5959957,25.97
EGE,-106.912046710336,39.6396356743342,86,8,2020,2389.24,23910000,5959957,25.97
EKO,-115.792553560167,40.8249302176935,86,8,2020,597.31,23910000,5959957,25.97
ELM,-76.8931175204565,42.1604953587085,86,8,2020,1610.14,23910000,5959957,25.97
ELP,-106.368643391536,31.8063677476418,86,8,2020,15140.51,23910000,5959957,25.97
ENA,-151.247751799804,60.5698137173312,86,8,2020,1090.74,23910000,5959957,25.97
ERI,-80.1745019338308,42.0837435073454,86,8,2020,1012.83,23910000,5959957,25.97
ESC,-87.0940506102139,45.7212359670935,86,8,2020,51.94,23910000,5959957,25.97
EUG,-123.208273072732,44.1208729091192,86,8,2020,3505.95,23910000,5959957,25.97
EVV,-87.5307962842677,38.0430490050952,86,8,2020,6025.04,23910000,5959957,25.97
EWN,-77.0429182115135,35.0735627509358,86,8,2020,831.04,23910000,5959957,25.97
EWR,-74.1747111010975,40.6915419691437,86,8,2020,42253.19,23910000,5959957,25.97
EYW,-81.7592699688721,24.5554083519107,86,8,2020,3999.38,23910000,5959957,25.97
FAI,-147.860129317334,64.8145244970659,86,8,2020,2648.94,23910000,5959957,25.97
FAR,-96.8145517908876,46.9207158035678,86,8,2020,6232.8,23910000,5959957,25.97
FAT,-119.717965393403,36.7744930814787,86,8,2020,4596.69,23910000,5959957,25.97
FAY,-78.8789164737653,34.9904632920577,86,8,2020,1791.93,23910000,5959957,25.97
FHR,-123.025061098988,48.5244948301854,86,8,2020,701.19,23910000,5959957,25.97
FLG,-111.672441006483,35.1399238387744,86,8,2020,1584.17,23910000,5959957,25.97
FLL,-80.1504634562256,26.0725781275269,86,8,2020,62925.31,23910000,5959957,25.97
FLO,-79.7237092560641,34.1870381482311,86,8,2020,986.86,23910000,5959957,25.97
FNT,-83.748281595786,42.9665852582105,86,8,2020,2337.3,23910000,5959957,25.97
FSD,-96.7410356215187,43.5800415501289,86,8,2020,7037.87,23910000,5959957,25.97
FSM,-94.3671108426042,35.3378896491896,86,8,2020,4181.17,23910000,5959957,25.97
FWA,-85.1949627475822,40.9815746768108,86,8,2020,5271.91,23910000,5959957,25.97
GCC,-105.537238764664,44.3483561178084,86,8,2020,285.67,23910000,5959957,25.97
GCK,-100.72885638058,37.9286191669122,86,8,2020,103.88,23910000,5959957,25.97
GCN,-112.144972749541,35.9532631056715,86,8,2020,311.64,23910000,5959957,25.97
GEG,-117.53482115935,47.6207351138055,86,8,2020,10128.3,23910000,5959957,25.97
GFK,-97.1728626378573,47.9460591560328,86,8,2020,3324.16,23910000,5959957,25.97
GGG,-94.7125166258532,32.3833286125209,86,8,2020,1610.14,23910000,5959957,25.97
GJT,-108.533119187478,39.1205366032697,86,8,2020,8206.52,23910000,5959957,25.97
GNV,-82.2694078354323,29.6905613180046,86,8,2020,2233.42,23910000,5959957,25.97
GPI,-114.252823495332,48.3102301313896,86,8,2020,3947.44,23910000,5959957,25.97
GPT,-89.069925924488,30.4066477445622,86,8,2020,5531.61,23910000,5959957,25.97
GRB,-88.1322178008906,44.484611961412,86,8,2020,3064.46,23910000,5959957,25.97
GRI,-98.3105286187986,40.9663374734807,86,8,2020,986.86,23910000,5959957,25.97
GRK,-97.8287814710264,31.0716692725652,86,8,2020,4025.35,23910000,5959957,25.97
GRR,-85.5327486279357,42.8834790766559,86,8,2020,28878.64,23910000,5959957,25.97
GSO,-79.9367788217241,36.1028659587497,86,8,2020,15685.88,23910000,5959957,25.97
GSP,-82.2163190816366,34.8963532070412,86,8,2020,6622.35,23910000,5959957,25.97
GST,-135.706876854519,58.4244899288414,86,8,2020,25.97,23910000,5959957,25.97
GTF,-111.370343247158,47.4806987563973,86,8,2020,3428.04,23910000,5959957,25.97
GTR,-88.5897560522641,33.4505354162529,86,8,2020,1350.44,23910000,5959957,25.97
GUC,-106.93092251931,38.5343701499937,86,8,2020,337.61,23910000,5959957,25.97
HDN,-107.216650549142,40.4814284754926,86,8,2020,259.7,23910000,5959957,25.97
HGR,-77.7273673103784,39.7070615091855,86,8,2020,363.58,23910000,5959957,25.97
HIB,-92.8390047385595,47.3872701814527,86,8,2020,181.79,23910000,5959957,25.97
HLN,-111.989102569313,46.6061373406627,86,8,2020,960.89,23910000,5959957,25.97
HNL,-157.932384931191,21.3229685442547,86,8,2020,24437.77,23910000,5959957,25.97
HOB,-103.215150703841,32.6898465344606,86,8,2020,129.85,23910000,5959957,25.97
HOM,-151.485359432552,59.6418229406505,86,8,2020,363.58,23910000,5959957,25.97
HOU,-95.2806922376869,29.6456514254163,86,8,2020,50200.01,23910000,5959957,25.97
HPN,-73.7077168461831,41.067456023866,86,8,2020,2960.58,23910000,5959957,25.97
HRL,-97.6537742710353,26.2266552640972,86,8,2020,3454.01,23910000,5959957,25.97
HSV,-86.776445917531,34.638252308063,86,8,2020,4440.87,23910000,5959957,25.97
HTS,-82.5591862962303,38.3686936859496,86,8,2020,753.13,23910000,5959957,25.97
HVN,-72.8864536689653,41.265153502575,86,8,2020,519.4,23910000,5959957,25.97
HXD,-80.6969099329562,32.2249355626426,86,8,2020,545.37,23910000,5959957,25.97
HYA,-70.281181973229,41.6684961279039,86,8,2020,1194.62,23910000,5959957,25.97
HYS,-99.2727487662594,38.8404511289057,86,8,2020,207.76,23910000,5959957,25.97
IAD,-77.4594548735854,38.944922724161,86,8,2020,52900.89,23910000,5959957,25.97
IAG,-78.9496920852881,43.1105595797109,86,8,2020,4051.32,23910000,5959957,25.97
IAH,-95.3326500603349,29.9795798220453,86,8,2020,94115.28,23910000,5959957,25.97
ICT,-97.4274972928485,37.6501764329598,86,8,2020,12205.9,23910000,5959957,25.97
IDA,-112.070500027041,43.5128495968131,86,8,2020,1973.72,23910000,5959957,25.97
IFP,-114.558363104806,35.1564383644215,86,8,2020,571.34,23910000,5959957,25.97
ILM,-77.9032418437961,34.2711444724077,86,8,2020,3739.68,23910000,5959957,25.97
IMT,-88.1131821969452,45.8187355279511,86,8,2020,155.82,23910000,5959957,25.97
IND,-86.3131368703166,39.7109634128756,86,8,2020,64743.21,23910000,5959957,25.97
INL,-93.4007503082739,48.5650959397788,86,8,2020,181.79,23910000,5959957,25.97
IPT,-76.9258074230214,41.2424451641879,86,8,2020,363.58,23910000,5959957,25.97
ISP,-73.1003418793366,40.7941716293046,86,8,2020,1973.72,23910000,5959957,25.97
ITH,-76.4599311858789,42.4905675040295,86,8,2020,1662.08,23910000,5959957,25.97
ITO,-155.048277559604,19.7179215750961,86,8,2020,2804.76,23910000,5959957,25.97
IWA,-111.657123120953,33.3060587790502,86,8,2020,8777.86,23910000,5959957,25.97
JAC,-110.738253260868,43.6063112944983,86,8,2020,4414.9,23910000,5959957,25.97
JAN,-90.0765233879013,32.3114347325893,86,8,2020,4181.17,23910000,5959957,25.97
JAX,-81.6855103393734,30.4932428071895,86,8,2020,19841.08,23910000,5959957,25.97
JFK,-73.7865919587574,40.6466599754308,86,8,2020,33319.51,23910000,5959957,25.97
JLN,-94.49854594811,37.1543934750494,86,8,2020,389.55,23910000,5959957,25.97
JMS,-98.6781639604844,46.9278962266751,86,8,2020,493.43,23910000,5959957,25.97
JNU,-134.577470100012,58.3569772204984,86,8,2020,1272.53,23910000,5959957,25.97
JQF,-80.7088923540963,35.3879754430793,86,8,2020,7115.78,23910000,5959957,25.97
KOA,-156.044373945477,19.7386710600121,86,8,2020,285.67,23910000,5959957,25.97
KTN,-131.708806810686,55.3537641528267,86,8,2020,986.86,23910000,5959957,25.97
LAN,-84.5851225409941,42.7769487611925,86,8,2020,1532.23,23910000,5959957,25.97
LAR,-105.673820074899,41.3141562745986,86,8,2020,259.7,23910000,5959957,25.97
LAS,-115.149555483505,36.0836789888298,86,8,2020,90635.3,23910000,5959957,25.97
LAW,-98.41531124636,34.5722362097175,86,8,2020,337.61,23910000,5959957,25.97
LAX,-118.397736956733,33.9412857127074,86,8,2020,99620.92,23910000,5959957,25.97
LBB,-101.819145631366,33.6568875930265,86,8,2020,5505.64,23910000,5959957,25.97
LBE,-79.4078160116754,40.2729585387887,86,8,2020,1402.38,23910000,5959957,25.97
LBF,-100.686502905836,41.1260364581599,86,8,2020,519.4,23910000,5959957,25.97
LCH,-93.2204153162494,30.1240839964153,86,8,2020,1506.26,23910000,5959957,25.97
LCK,-82.9332756384617,39.8141615320158,86,8,2020,4285.05,23910000,5959957,25.97
LEB,-72.3057411052238,43.6235831647448,86,8,2020,545.37,23910000,5959957,25.97
LEX,-84.6067908242573,38.0359031586204,86,8,2020,4207.14,23910000,5959957,25.97
LFT,-91.9901823107849,30.2048216463661,86,8,2020,2337.3,23910000,5959957,25.97
LGA,-73.8734206763609,40.7747615484036,86,8,2020,24957.17,23910000,5959957,25.97
LGB,-118.151214488165,33.8192954010329,86,8,2020,17789.45,23910000,5959957,25.97
LIH,-159.342130198247,21.9773523896093,86,8,2020,2363.27,23910000,5959957,25.97
LIT,-92.2251876365775,34.7297162165039,86,8,2020,10569.79,23910000,5959957,25.97
LNK,-96.7582635294075,40.8494546965994,86,8,2020,4051.32,23910000,5959957,25.97
LNY,-156.95186269926,20.7863432246229,86,8,2020,51.94,23910000,5959957,25.97
LRD,-99.463112608158,27.5482846946993,86,8,2020,12569.48,23910000,5959957,25.97
LSE,-91.2579413884833,43.8785661315649,86,8,2020,1454.32,23910000,5959957,25.97
LWB,-80.4012367354219,37.8583542228785,86,8,2020,623.28,23910000,5959957,25.97
LWS,-117.015794194891,46.3756140389608,86,8,2020,441.49,23910000,5959957,25.97
LYH,-79.2019359977163,37.3224452024385,86,8,2020,1973.72,23910000,5959957,25.97
MAF,-102.208024128943,31.9413798962279,86,8,2020,5947.13,23910000,5959957,25.97
MBS,-84.0832536008569,43.5326675320381,86,8,2020,727.16,23910000,5959957,25.97
MCI,-94.7092641253793,39.3031439432716,86,8,2020,19711.23,23910000,5959957,25.97
MCN,-83.6481243668856,32.6934351704687,86,8,2020,1843.87,23910000,5959957,25.97
MCO,-81.3079778036833,28.4290591643248,86,8,2020,84621.4334699216,23910000,5959957,25.97
MDT,-76.758174814042,40.1954233909379,86,8,2020,6336.68,23910000,5959957,25.97
MDW,-87.7506323265738,41.7869553494847,86,8,2020,39032.91,23910000,5959957,25.97
MEI,-88.7495694440575,32.3354466496425,86,8,2020,2155.51,23910000,5959957,25.97
MEM,-89.97313112659,35.0508053984836,86,8,2020,26982.83,23910000,5959957,25.97
MFE,-98.237496680833,26.17965804609,86,8,2020,12777.24,23910000,5959957,25.97
MFR,-122.870113378281,42.3739853461216,86,8,2020,15062.6,23910000,5959957,25.97
MGM,-86.3961007154691,32.2988210411049,86,8,2020,2389.24,23910000,5959957,25.97
MHK,-96.6719616303886,39.1387702975373,86,8,2020,207.76,23910000,5959957,25.97
MHT,-71.4344672547834,42.9302617713164,86,8,2020,6674.29,23910000,5959957,25.97
MIA,-80.2878156121664,25.7958442705346,86,8,2020,72871.82,23910000,5959957,25.97
MKE,-87.9075562785002,42.9363757470074,86,8,2020,30384.9,23910000,5959957,25.97
MKG,-86.2345451688922,43.1679203594784,86,8,2020,1298.5,23910000,5959957,25.97
MKK,-157.095371084583,21.1538311094747,86,8,2020,337.61,23910000,5959957,25.97
MLB,-80.6437283608969,28.1015265675425,86,8,2020,11141.13,23910000,5959957,25.97
MLI,-90.5134491383094,41.4473215309941,86,8,2020,4025.35,23910000,5959957,25.97
MLU,-92.0365377087581,32.5130478206652,86,8,2020,1064.77,23910000,5959957,25.97
MMH,-118.843741257755,37.6260125760422,86,8,2020,285.67,23910000,5959957,25.97
MOB,-88.2446495872285,30.6916702695709,86,8,2020,4882.36,23910000,5959957,25.97
MOT,-101.273311892848,48.2550958007001,86,8,2020,1739.99,23910000,5959957,25.97
MRI,-149.841408767926,61.2130471995067,86,8,2020,2597,23910000,5959957,25.97
MRY,-121.847633011855,36.5869565170168,86,8,2020,2285.36,23910000,5959957,25.97
MSN,-89.3352094438654,43.1368277812401,86,8,2020,8829.8,23910000,5959957,25.97
MSO,-114.089964188958,46.917180514886,86,8,2020,3505.95,23910000,5959957,25.97
MSP,-93.2216407946283,44.8815298694459,86,8,2020,77754.18,23910000,5959957,25.97
MSY,-90.2620645123466,29.9924443774178,86,8,2020,19893.02,23910000,5959957,25.97
MTJ,-107.896085331287,38.5054959743668,86,8,2020,3869.53,23910000,5959957,25.97
MVY,-70.6120547694659,41.3920864676419,86,8,2020,1662.08,23910000,5959957,25.97
MWA,-89.009603918674,37.7529765221753,86,8,2020,675.22,23910000,5959957,25.97
MYR,-78.9280844372725,33.6818325467346,86,8,2020,7920.85,23910000,5959957,25.97
OAJ,-77.6131861795967,34.8279061776364,86,8,2020,1895.81,23910000,5959957,25.97
OAK,-122.218528051545,37.7231459812635,86,8,2020,21035.7,23910000,5959957,25.97
OGD,-112.01155260075,41.194824966667,86,8,2020,2519.09,23910000,5959957,25.97
OGG,-156.436092959072,20.894103800798,86,8,2020,5739.37,23910000,5959957,25.97
OGS,-75.4674586986422,44.6842524505485,86,8,2020,467.46,23910000,5959957,25.97
OKC,-97.6022209509183,35.3986496084873,86,8,2020,16309.16,23910000,5959957,25.97
OMA,-95.8932813052766,41.301567323168,86,8,2020,9556.96,23910000,5959957,25.97
ONT,-117.598116939796,34.0570573009492,86,8,2020,14413.35,23910000,5959957,25.97
ORD,-87.9054459224622,41.9731246056501,86,8,2020,107931.32,23910000,5959957,25.97
ORF,-76.2006617486773,36.8949498811981,86,8,2020,7479.36,23910000,5959957,25.97
ORH,-71.8740814254966,42.2650032435337,86,8,2020,1038.8,23910000,5959957,25.97
ORS,-122.909250363252,48.7074686633768,86,8,2020,337.61,23910000,5959957,25.97
OTH,-124.246093773449,43.4157476170537,86,8,2020,1272.53,23910000,5959957,25.97
OWB,-87.1646189903828,37.7385849969965,86,8,2020,727.16,23910000,5959957,25.97
PAH,-88.7728497673527,37.0604730977722,86,8,2020,337.61,23910000,5959957,25.97
PBG,-73.4652559962748,44.6538771937694,86,8,2020,493.43,23910000,5959957,25.97
PBI,-80.0947563468737,26.6842567958763,86,8,2020,16335.13,23910000,5959957,25.97
PDX,-122.587996289906,45.5809856706109,86,8,2020,38617.39,23910000,5959957,25.97
PGA,-111.447857086365,36.9259883118705,86,8,2020,805.07,23910000,5959957,25.97
PGD,-81.9923963869812,26.9201835892062,86,8,2020,7037.87,23910000,5959957,25.97
PGV,-77.3841398576393,35.6372125912477,86,8,2020,649.25,23910000,5959957,25.97
PHF,-76.4958267887568,37.1317993267752,86,8,2020,17867.36,23910000,5959957,25.97
PHL,-75.2407106292946,39.874008085499,86,8,2020,50096.13,23910000,5959957,25.97
PHX,-112.009841220186,33.4349995420187,86,8,2020,77052.99,23910000,5959957,25.97
PIA,-89.6920812456921,40.6637041644638,86,8,2020,3298.19,23910000,5959957,25.97
PIE,-82.6889920647338,27.9100470158929,86,8,2020,12751.27,23910000,5959957,25.97
PIH,-112.589383783572,42.9114724401954,86,8,2020,597.31,23910000,5959957,25.97
PIR,-100.286512377888,44.3816344042199,86,8,2020,285.67,23910000,5959957,25.97
PIT,-80.2416803729863,40.4946172382219,86,8,2020,21373.31,23910000,5959957,25.97
PLN,-84.7914057595604,45.5711003351904,86,8,2020,753.13,23910000,5959957,25.97
PNS,-87.1869055020617,30.473706867059,86,8,2020,12153.96,23910000,5959957,25.97
PQI,-68.0430589532064,46.6894412823274,86,8,2020,103.88,23910000,5959957,25.97
PRC,-112.420358182199,34.6547311793271,86,8,2020,1791.93,23910000,5959957,25.97
PSC,-119.116297953392,46.2601937848027,86,8,2020,3220.28,23910000,5959957,25.97
PSG,-132.942914739983,56.80230417003,86,8,2020,25.97,23910000,5959957,25.97
PSM,-70.8184465869941,43.0798878854738,86,8,2020,1973.72,23910000,5959957,25.97
PSP,-116.508762316932,33.8296887886215,86,8,2020,2752.82,23910000,5959957,25.97
PUB,-104.499332934245,38.2874276568887,86,8,2020,5869.22,23910000,5959957,25.97
PUW,-117.109626221645,46.7449726783616,86,8,2020,337.61,23910000,5959957,25.97
PVC,-70.1687573716739,42.0312763288108,86,8,2020,1947.75,23910000,5959957,25.97
PVD,-71.4303014903811,41.7231468428038,86,8,2020,9686.81,23910000,5959957,25.97
PVU,-111.722232870185,40.219102838828,86,8,2020,1791.93,23910000,5959957,25.97
PWM,-70.3086414535678,43.6456398914892,86,8,2020,6154.89,23910000,5959957,25.97
RAP,-103.056766903869,44.0446532620801,86,8,2020,3479.98,23910000,5959957,25.97
RDD,-122.295121284592,40.5099528442822,86,8,2020,1298.5,23910000,5959957,25.97
RDM,-121.151615402458,44.2546392829722,86,8,2020,3194.31,23910000,5959957,25.97
RDU,-78.7874005746589,35.8768832466447,86,8,2020,24541.65,23910000,5959957,25.97
RFD,-89.0988000442094,42.1952889257722,86,8,2020,5375.79,23910000,5959957,25.97
RHI,-89.4747298508332,45.630131446716,86,8,2020,779.1,23910000,5959957,25.97
RIC,-77.320922486172,37.5052189413576,86,8,2020,7427.42,23910000,5959957,25.97
RIW,-108.457935117543,43.0605217308796,86,8,2020,259.7,23910000,5959957,25.97
RKD,-69.0990267841681,44.0604264278375,86,8,2020,779.1,23910000,5959957,25.97
RKS,-109.067003982931,41.5960858007949,86,8,2020,259.7,23910000,5959957,25.97
RNO,-119.769189957852,39.5000055318146,86,8,2020,8128.61,23910000,5959957,25.97
ROA,-79.9723363146548,37.3226513414538,86,8,2020,9505.02,23910000,5959957,25.97
ROC,-77.6731263871979,43.1166360337203,86,8,2020,7894.88,23910000,5959957,25.97
ROW,-104.517855599116,33.3020585862629,86,8,2020,2051.63,23910000,5959957,25.97
RST,-92.4993261562958,43.9090788417087,86,8,2020,1688.05,23910000,5959957,25.97
RSW,-81.7570560351019,26.5334058639443,86,8,2020,19815.11,23910000,5959957,25.97
SAF,-106.093170263322,35.6169333503678,86,8,2020,857.01,23910000,5959957,25.97
SAN,-117.193616596721,32.7328247808585,86,8,2020,26878.95,23910000,5959957,25.97
SAT,-98.4678561013418,29.5355557977616,86,8,2020,41006.63,23910000,5959957,25.97
SAV,-81.2007972073102,32.1283125677695,86,8,2020,16387.07,23910000,5959957,25.97
SAW,-87.3924419959607,46.3468437155778,86,8,2020,1168.65,23910000,5959957,25.97
SBA,-119.849615349805,34.429482738989,86,8,2020,12076.05,23910000,5959957,25.97
SBN,-86.3138219611264,41.7065543717438,86,8,2020,6258.77,23910000,5959957,25.97
SBP,-120.641698159962,35.2389455914373,86,8,2020,5142.06,23910000,5959957,25.97
SBY,-75.5072270250019,38.337698629305,86,8,2020,1090.74,23910000,5959957,25.97
SCC,-148.461186850585,70.1984918623097,86,8,2020,467.46,23910000,5959957,25.97
SCK,-121.246923953285,37.9012613249171,86,8,2020,10621.73,23910000,5959957,25.97
SDF,-85.7358495387585,38.1715085806183,86,8,2020,34643.98,23910000,5959957,25.97
SDY,-104.188710750509,47.7066586241536,86,8,2020,155.82,23910000,5959957,25.97
SEA,-122.304886355377,47.4460526099929,86,8,2020,75884.34,23910000,5959957,25.97
SFB,-81.2321565254145,28.7759758096705,86,8,2020,17503.78,23910000,5959957,25.97
SFO,-122.381805729607,37.6168330520152,86,8,2020,41863.64,23910000,5959957,25.97
SGF,-93.3900718427732,37.2455949646263,86,8,2020,3272.22,23910000,5959957,25.97
SGU,-113.508415186787,37.0364972187965,86,8,2020,831.04,23910000,5959957,25.97
SHD,-78.8969310653698,38.265099466724,86,8,2020,831.04,23910000,5959957,25.97
SHR,-106.975296787077,44.7692045398994,86,8,2020,311.64,23910000,5959957,25.97
SHV,-93.825620254488,32.4482255787748,86,8,2020,4207.14,23910000,5959957,25.97
SIT,-135.364032329601,57.050113371523,86,8,2020,727.16,23910000,5959957,25.97
SJC,-121.926764903169,37.3616955945239,86,8,2020,16672.74,23910000,5959957,25.97
SJT,-100.498917257919,31.3559700029439,86,8,2020,2077.6,23910000,5959957,25.97
SLC,-111.974586702733,40.7920509828966,86,8,2020,49654.64,23910000,5959957,25.97
SLN,-97.6504000315268,38.7880123675836,86,8,2020,4129.23,23910000,5959957,25.97
SMF,-121.588792418173,38.6913358184924,86,8,2020,19581.38,23910000,5959957,25.97
SMX,-120.455286548063,34.9014846530063,86,8,2020,3298.19,23910000,5959957,25.97
SNA,-117.868161290444,33.6775613212395,86,8,2020,27138.65,23910000,5959957,25.97
SPI,-89.6780578144899,39.842593453271,86,8,2020,1012.83,23910000,5959957,25.97
SPS,-98.49966625585,33.9866284863637,86,8,2020,14724.99,23910000,5959957,25.97
SRQ,-82.5535933910909,27.3943596512579,86,8,2020,10621.73,23910000,5959957,25.97
STC,-94.0617461083064,45.5445035722211,86,8,2020,415.52,23910000,5959957,25.97
STL,-90.370857177754,38.7472854784087,86,8,2020,44019.15,23910000,5959957,25.97
STS,-122.813518413702,38.5081002386697,86,8,2020,1532.23,23910000,5959957,25.97
SUN,-114.298849309995,43.5046424504798,86,8,2020,1168.65,23910000,5959957,25.97
SUX,-96.3864565358648,42.4052640166526,86,8,2020,2285.36,23910000,5959957,25.97
SWF,-74.1074085321999,41.5037615696045,86,8,2020,4285.05,23910000,5959957,25.97
SWO,-97.0855150100667,36.15929249801,86,8,2020,908.95,23910000,5959957,25.97
SYR,-76.1112230005616,43.109287168091,86,8,2020,15452.15,23910000,5959957,25.97
TLH,-84.3501516995276,30.3968823564026,86,8,2020,3272.22,23910000,5959957,25.97
TOL,-83.8082082659173,41.5872159311201,86,8,2020,2519.09,23910000,5959957,25.97
TPA,-82.5318524035793,27.9771665511285,86,8,2020,66171.56,23910000,5959957,25.97
TRI,-82.4085922453848,36.4726986051702,86,8,2020,1765.96,23910000,5959957,25.97
TTN,-74.8119537989569,40.2792229716184,86,8,2020,1428.35,23910000,5959957,25.97
TUL,-95.8850905842468,36.1998876789781,86,8,2020,19944.96,23910000,5959957,25.97
TUP,-88.7680161294702,34.2662241478046,86,8,2020,1116.71,23910000,5959957,25.97
TUS,-110.936918528383,32.1102546779748,86,8,2020,18153.03,23910000,5959957,25.97
TVC,-85.5797786381597,44.7420140445164,86,8,2020,3609.83,23910000,5959957,25.97
TWF,-114.490739793211,42.4819971415111,86,8,2020,882.98,23910000,5959957,25.97
TXK,-93.9927898364455,33.4533933345184,86,8,2020,441.49,23910000,5959957,25.97
TYR,-95.4019634958684,32.3538836890397,86,8,2020,727.16,23910000,5959957,25.97
TYS,-83.9947748022725,35.8113822119314,86,8,2020,10673.67,23910000,5959957,25.97
UIN,-91.1933057713794,39.9467773716676,86,8,2020,155.82,23910000,5959957,25.97
UNK,-160.797768993865,63.8850985066043,86,8,2020,25.97,23910000,5959957,25.97
UNV,-77.8521851563684,40.8499810525816,86,8,2020,882.98,23910000,5959957,25.97
VDZ,-146.245290852245,61.1326754962903,86,8,2020,363.58,23910000,5959957,25.97
VEL,-109.510673350388,40.4410224698292,86,8,2020,129.85,23910000,5959957,25.97
VLD,-83.2760103733888,30.7805936249369,86,8,2020,571.34,23910000,5959957,25.97
VPS,-86.532603660837,30.4891731435528,86,8,2020,16672.74,23910000,5959957,25.97
VRB,-80.4172551572575,27.6533201757514,86,8,2020,6622.35,23910000,5959957,25.97
WRG,-132.372389745102,56.4844196568665,86,8,2020,25.97,23910000,5959957,25.97
WST,-71.8054502406295,41.3493978802459,86,8,2020,1402.38,23910000,5959957,25.97
WYS,-111.115885062733,44.6900897286584,86,8,2020,571.34,23910000,5959957,25.97
XNA,-94.3038655907389,36.2815261905978,86,8,2020,3869.53,23910000,5959957,25.97
XWA,-103.640256758607,48.1811722452016,86,8,2020,7557.27,23910000,5959957,25.97
YKM,-120.543234344936,46.5681343201685,86,8,2020,129.85,23910000,5959957,25.97
YUM,-114.604576940188,32.6494659491476,86,8,2020,6362.65,23910000,5959957,25.97
ABE,-75.4437670373971,40.6486994311718,87,8,2020,6051.01,23910000,6034060,25.97
ABI,-99.6826462712207,32.4153304301175,87,8,2020,2415.21,23910000,6034060,25.97
ABQ,-106.607943141783,35.0359602728578,87,8,2020,20022.87,23910000,6034060,25.97
ABR,-98.4203940954279,45.4460512295479,87,8,2020,727.16,23910000,6034060,25.97
ABY,-84.1943684474135,31.5336686251198,87,8,2020,181.79,23910000,6034060,25.97
ACK,-70.0615476616803,41.2534773223773,87,8,2020,2441.18,23910000,6034060,25.97
ACT,-97.2257163075525,31.6134568275452,87,8,2020,2103.57,23910000,6034060,25.97
ACV,-124.1081766634,40.977317242746,87,8,2020,311.64,23910000,6034060,25.97
ACY,-74.5756567616977,39.4562099262162,87,8,2020,3246.25,23910000,6034060,25.97
ADQ,-152.498690099267,57.7506036116429,87,8,2020,727.16,23910000,6034060,25.97
AEX,-92.5456795405575,31.3249291789669,87,8,2020,1480.29,23910000,6034060,25.97
AGS,-81.9653529405301,33.3700417819205,87,8,2020,2337.3,23910000,6034060,25.97
AKN,-156.65261647685,58.6791505022687,87,8,2020,77.91,23910000,6034060,25.97
AKW,-133.07407867173,55.5788674824509,87,8,2020,77.91,23910000,6034060,25.97
ALB,-73.8007639036996,42.7481457425904,87,8,2020,8751.89,23910000,6034060,25.97
ALO,-92.3986849400514,42.5558660294579,87,8,2020,285.67,23910000,6034060,25.97
ALW,-118.284521081846,46.0922771800296,87,8,2020,519.4,23910000,6034060,25.97
AMA,-101.70365086111,35.2154814425312,87,8,2020,5297.88,23910000,6034060,25.97
ANC,-149.987609254861,61.1756046557816,87,8,2020,19477.5,23910000,6034060,25.97
ANI,-159.545620211593,61.5805557279384,87,8,2020,259.7,23910000,6034060,25.97
APN,-83.5617739277975,45.0785671466495,87,8,2020,882.98,23910000,6034060,25.97
ART,-76.0210430905567,43.9908943553658,87,8,2020,441.49,23910000,6034060,25.97
ASE,-106.866645234955,39.2213930777225,87,8,2020,1999.69,23910000,6034060,25.97
ATL,-84.4301291225203,33.6360247529914,87,8,2020,172129.16,23910000,6034060,25.97
ATW,-88.5174029920665,44.2574730996761,87,8,2020,4414.9,23910000,6034060,25.97
ATY,-97.1525718027001,44.9167745322224,87,8,2020,934.92,23910000,6034060,25.97
AUS,-97.6692958844466,30.1973791332881,87,8,2020,26593.28,23910000,6034060,25.97
AVL,-82.5404460763069,35.4358890942736,87,8,2020,5973.1,23910000,6034060,25.97
AVP,-75.7247500085692,41.3380036860409,87,8,2020,986.86,23910000,6034060,25.97
AZO,-85.5510154007889,42.2329928542877,87,8,2020,1324.47,23910000,6034060,25.97
BDL,-72.6838717537277,41.9360055012823,87,8,2020,16309.16,23910000,6034060,25.97
BED,-71.2855053555405,42.4681244028427,87,8,2020,4129.23,23910000,6034060,25.97
BET,-161.839327821527,60.7801221510098,87,8,2020,389.55,23910000,6034060,25.97
BFF,-103.597448377732,41.8722975504106,87,8,2020,389.55,23910000,6034060,25.97
